Unnamed: 0,state_code,date,cases,deaths,lat,long,no_of_hospitals_x,miles_of_road,percent_democrat,population,avg_income,mean_travel_time,above_65,percent_white,persons_per_household,percent_in_poverty,avg_wind_speed,avg_temp,people_fully_vaccinated,CurrentHospitalizations,CurrentlyInICU,CurrentlyOnVentilator,no_of_hospitals_y
20719,ID,2021-07-04,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,648866.0,118.0,20.0,0.0,51
20720,ID,2021-07-05,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,0.0,78.0,21.0,0.0,51
20721,ID,2021-07-06,257.0,1.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,649886.0,74.0,19.0,0.0,51
20722,ID,2021-07-07,124.0,3.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,650283.0,82.0,21.0,0.0,51
20723,ID,2021-07-08,145.0,1.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,651402.0,87.0,25.0,0.0,51
20724,ID,2021-07-09,135.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,652633.0,61.0,20.0,0.0,51
20725,ID,2021-07-10,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,653630.0,111.0,35.0,0.0,51
20726,ID,2021-07-11,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,654753.0,111.0,38.0,0.0,51
20727,ID,2021-07-12,297.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,655317.0,112.0,38.0,0.0,51
20728,ID,2021-07-13,180.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,655702.0,119.0,35.0,0.0,51
20729,ID,2021-07-14,180.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,656814.0,123.0,40.0,0.0,51
20730,ID,2021-07-15,206.0,5.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,657334.0,125.0,36.0,0.0,51
20731,ID,2021-07-16,162.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,658212.0,122.0,38.0,0.0,51
20732,ID,2021-07-17,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,658963.0,121.0,42.0,0.0,51
20733,ID,2021-07-18,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,659697.0,130.0,46.0,0.0,51
20734,ID,2021-07-19,354.0,4.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,0.0,126.0,45.0,0.0,51
20735,ID,2021-07-20,244.0,1.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,660309.0,126.0,48.0,0.0,51
20736,ID,2021-07-21,328.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,660935.0,117.0,40.0,0.0,51
20737,ID,2021-07-22,232.0,1.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,661753.0,124.0,42.0,0.0,51
20738,ID,2021-07-23,213.0,3.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,662436.0,136.0,43.0,0.0,51
20739,ID,2021-07-24,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,663240.0,134.0,40.0,0.0,51
20740,ID,2021-07-25,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,664090.0,151.0,44.0,0.0,51
20741,ID,2021-07-26,613.0,5.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,664584.0,150.0,49.0,0.0,51
20742,ID,2021-07-27,317.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,664880.0,165.0,52.0,0.0,51
20743,ID,2021-07-28,359.0,3.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,665609.0,170.0,49.0,0.0,51
20744,ID,2021-07-29,439.0,4.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,666444.0,170.0,56.0,0.0,51
20745,ID,2021-07-30,530.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,667292.0,114.0,44.0,0.0,51
20746,ID,2021-07-31,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,668198.0,179.0,60.0,0.0,51
20747,ID,2021-08-01,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,669331.0,184.0,63.0,0.0,51
20748,ID,2021-08-02,907.0,5.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,669805.0,185.0,65.0,0.0,51
20749,ID,2021-08-03,642.0,6.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,670148.0,194.0,70.0,0.0,51
20750,ID,2021-08-04,635.0,1.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,670821.0,208.0,74.0,0.0,51
20751,ID,2021-08-05,743.0,4.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,671709.0,217.0,77.0,0.0,51
20752,ID,2021-08-06,679.0,3.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,672585.0,226.0,78.0,0.0,51
20753,ID,2021-08-07,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,673450.0,248.0,81.0,0.0,51
20754,ID,2021-08-08,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,674373.0,254.0,84.0,0.0,51
20755,ID,2021-08-09,942.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,674952.0,268.0,89.0,0.0,51
20756,ID,2021-08-10,754.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,675261.0,291.0,96.0,0.0,51
20757,ID,2021-08-11,736.0,10.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,676052.0,323.0,108.0,0.0,51
20758,ID,2021-08-12,752.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,676878.0,327.0,111.0,0.0,51
20759,ID,2021-08-13,783.0,9.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,677994.0,326.0,108.0,0.0,51
20760,ID,2021-08-14,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,679159.0,206.0,72.0,0.0,51
20761,ID,2021-08-15,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,680349.0,359.0,113.0,0.0,51
20762,ID,2021-08-16,1353.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,681101.0,382.0,127.0,0.0,51
20763,ID,2021-08-17,905.0,6.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,681540.0,408.0,122.0,0.0,51
20764,ID,2021-08-18,1217.0,20.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,682641.0,418.0,131.0,0.0,51
20765,ID,2021-08-19,796.0,1.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,684003.0,422.0,140.0,0.0,51
20766,ID,2021-08-20,616.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,685237.0,408.0,130.0,0.0,51
20767,ID,2021-08-21,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,686544.0,409.0,129.0,0.0,51
20768,ID,2021-08-22,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,688323.0,412.0,131.0,0.0,51
20769,ID,2021-08-23,1099.0,18.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,690839.0,436.0,135.0,0.0,51
20770,ID,2021-08-24,1004.0,7.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,691413.0,461.0,139.0,0.0,51
20771,ID,2021-08-25,1021.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,692750.0,457.0,139.0,0.0,51
20772,ID,2021-08-26,980.0,3.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,694229.0,459.0,143.0,0.0,51
20773,ID,2021-08-27,833.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,695660.0,470.0,144.0,0.0,51
20774,ID,2021-08-28,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,697180.0,500.0,155.0,0.0,51
20775,ID,2021-08-29,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,698719.0,506.0,162.0,0.0,51
20776,ID,2021-08-30,2287.0,5.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,699897.0,526.0,162.0,0.0,51
20777,ID,2021-08-31,1215.0,31.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,700251.0,548.0,173.0,0.0,51
20778,ID,2021-09-01,1168.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,701567.0,527.0,165.0,0.0,51
20779,ID,2021-09-02,1596.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,703071.0,520.0,163.0,0.0,51
20780,ID,2021-09-03,1377.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,704999.0,509.0,161.0,0.0,51
20781,ID,2021-09-04,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,706372.0,561.0,171.0,0.0,51
20782,ID,2021-09-05,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,0.0,578.0,171.0,0.0,51
20783,ID,2021-09-06,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,0.0,562.0,165.0,0.0,51
20784,ID,2021-09-07,2558.0,32.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,709729.0,583.0,172.0,0.0,51
20785,ID,2021-09-08,1517.0,15.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,710301.0,613.0,163.0,0.0,51
20786,ID,2021-09-09,1440.0,21.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,711575.0,610.0,172.0,0.0,51
20787,ID,2021-09-10,1574.0,18.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,713766.0,626.0,169.0,0.0,51
20788,ID,2021-09-11,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,715451.0,658.0,173.0,0.0,51
20789,ID,2021-09-12,1276.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,717382.0,664.0,172.0,0.0,51
20790,ID,2021-09-13,1453.0,13.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,718756.0,678.0,173.0,0.0,51
20791,ID,2021-09-14,1634.0,21.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,719766.0,674.0,172.0,0.0,51
20792,ID,2021-09-15,1317.0,53.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,721334.0,708.0,184.0,0.0,51
20793,ID,2021-09-16,1229.0,40.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,723255.0,717.0,187.0,0.0,51
20794,ID,2021-09-17,1733.0,13.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,725037.0,672.0,192.0,0.0,51
20795,ID,2021-09-18,754.0,23.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,726762.0,406.0,100.0,0.0,51
20796,ID,2021-09-19,299.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,728689.0,728.0,195.0,0.0,51
20797,ID,2021-09-20,1262.0,13.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,729949.0,760.0,202.0,0.0,51
20798,ID,2021-09-21,1808.0,13.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,730992.0,689.0,186.0,0.0,51
20799,ID,2021-09-22,1359.0,25.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,732583.0,481.0,146.0,0.0,51
20800,ID,2021-09-23,1335.0,33.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,734326.0,774.0,207.0,0.0,51
20801,ID,2021-09-24,1653.0,33.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,735904.0,774.0,206.0,0.0,51
20802,ID,2021-09-25,806.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,737636.0,781.0,203.0,0.0,51
20803,ID,2021-09-26,398.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,739413.0,764.0,192.0,0.0,51
20804,ID,2021-09-27,1417.0,37.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,740429.0,764.0,200.0,0.0,51
20805,ID,2021-09-28,1387.0,41.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,741162.0,776.0,192.0,0.0,51
20806,ID,2021-09-29,1649.0,26.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,742468.0,747.0,188.0,0.0,51
20807,ID,2021-09-30,1910.0,50.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,743735.0,754.0,194.0,0.0,51
20808,ID,2021-10-01,1775.0,28.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,745039.0,743.0,192.0,0.0,51
20809,ID,2021-10-02,909.0,30.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,746337.0,749.0,194.0,0.0,51
20810,ID,2021-10-04,1131.0,21.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,749853.0,725.0,186.0,0.0,51
20811,ID,2021-10-05,1814.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,750824.0,740.0,187.0,0.0,51
20812,ID,2021-10-06,1370.0,52.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,752260.0,713.0,176.0,0.0,51
20813,ID,2021-10-07,1340.0,24.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,753593.0,705.0,185.0,0.0,51
20814,ID,2021-10-08,1661.0,48.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,755435.0,669.0,173.0,0.0,51
20815,ID,2021-10-09,796.0,5.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,756928.0,669.0,176.0,0.0,51
20816,ID,2021-10-10,206.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,0.0,644.0,175.0,0.0,51
20817,ID,2021-10-11,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,0.0,653.0,175.0,0.0,51
20818,ID,2021-10-12,1990.0,45.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,758825.0,641.0,179.0,0.0,51
20819,ID,2021-10-13,2000.0,22.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,760058.0,615.0,179.0,0.0,51
20820,ID,2021-10-14,1914.0,30.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,761719.0,600.0,180.0,0.0,51
20821,ID,2021-10-15,1522.0,34.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,763273.0,578.0,175.0,0.0,51
20822,ID,2021-10-16,783.0,5.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,764611.0,573.0,167.0,0.0,51
20823,ID,2021-10-17,304.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,766186.0,573.0,171.0,0.0,51
20824,ID,2021-10-18,1290.0,40.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,767133.0,582.0,171.0,0.0,51
20825,ID,2021-10-19,1477.0,18.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,767730.0,575.0,163.0,0.0,51
20826,ID,2021-10-20,1550.0,35.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,768929.0,575.0,161.0,0.0,51
20827,ID,2021-10-21,1322.0,26.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,770320.0,573.0,160.0,0.0,51
20828,ID,2021-10-22,1481.0,26.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,772366.0,559.0,154.0,0.0,51
20829,ID,2021-10-23,723.0,10.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,774512.0,550.0,161.0,0.0,51
20830,ID,2021-10-24,241.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,776214.0,550.0,159.0,0.0,51
20831,ID,2021-10-25,1089.0,15.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,777294.0,524.0,152.0,0.0,51
20832,ID,2021-10-26,1344.0,45.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,778146.0,543.0,146.0,0.0,51
20833,ID,2021-10-27,1238.0,28.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,779427.0,527.0,147.0,0.0,51
20834,ID,2021-10-28,871.0,8.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,780855.0,504.0,154.0,0.0,51
20835,ID,2021-10-29,1075.0,25.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,782367.0,498.0,157.0,0.0,51
20836,ID,2021-10-30,380.0,4.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,783543.0,474.0,154.0,0.0,51
20837,ID,2021-10-31,64.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,784884.0,466.0,150.0,0.0,51
20838,ID,2021-11-01,1002.0,33.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,785471.0,453.0,146.0,0.0,51
20839,ID,2021-11-02,924.0,6.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,785938.0,451.0,143.0,0.0,51
20840,ID,2021-11-03,1239.0,23.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,786928.0,437.0,138.0,0.0,51
20841,ID,2021-11-04,666.0,29.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,788073.0,411.0,127.0,0.0,51
20842,ID,2021-11-05,797.0,15.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,789098.0,434.0,133.0,0.0,51
20843,ID,2021-11-06,349.0,2.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,790075.0,418.0,125.0,0.0,51
20844,ID,2021-11-07,0.0,0.0,44.389072999999996,-114.65936599999999,51,53281.0,34.124564511718056,3678212,48216.0,20.7,15.9,81.7,2.68,11.8,20.59,33.29,791498.0,420.0,128.0,0.0,51
